更新日期,#genre#
山东卫视,http://live.dxhmt.cn:9081/tv/11521-1.m3u8$IPV4•线路20
山东卫视,http://live.wqwqwq.sbs/itv/1000000001000016568.m3u8?cdn=ystenlive$IPV4•线路21
湖南卫视,http://101.66.198.110:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
湖南卫视,http://101.66.198.61:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
湖南卫视,http://101.66.199.226:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
湖南卫视,http://106.46.114.147:8011/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
湖南卫视,http://110.53.52.63:8888/newlive/live/hls/22/live.m3u8$IPV4•线路5
湖南卫视,http://110.53.52.63:8888/newlive/live/hls/22/live.m3u8$IPV4•线路6
湖南卫视,http://116.117.106.157:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
湖南卫视,http://116.117.107.204:8096/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
湖南卫视,http://123.159.128.244:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
湖南卫视,http://125.42.150.114:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
湖南卫视,http://175.31.21.146:4480/hls/36/index.m3u8$IPV4•线路11
湖南卫视,http://175.31.21.146:4480/hls/36/index.m3u8$IPV4•线路12
湖南卫视,http://180.213.174.225:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
湖南卫视,http://221.13.235.90:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
湖南卫视,http://221.193.168.172:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
湖南卫视,http://36.40.236.2:9999/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
湖南卫视,http://58.17.48.228:808/hls/31/index.m3u8$IPV4•线路17
湖南卫视,http://58.17.48.228:808/hls/31/index.m3u8$IPV4•线路18
湖南卫视,http://58.243.224.244:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8$IPV4•线路20
湖南卫视,http://58.57.40.22:9901/tsfile/live/1028_1.m3u8$IPV4•线路21
湖南卫视,http://live.wqwqwq.sbs/itv/5000000004000006692.m3u8?cdn=bestzb$IPV4•线路22
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$IPV4•线路23
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$IPV4•线路24
浙江卫视,http://101.66.198.222:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
浙江卫视,http://101.66.198.61:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
浙江卫视,http://101.66.199.120:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
浙江卫视,http://101.66.199.226:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
浙江卫视,http://106.46.114.147:8011/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
浙江卫视,http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8$IPV4•线路6
浙江卫视,http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8$IPV4•线路7
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$IPV4•线路8
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$IPV4•线路9
浙江卫视,http://116.117.106.157:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
浙江卫视,http://116.117.107.204:8096/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
浙江卫视,http://175.16.149.197:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
浙江卫视,http://175.31.21.146:4480/hls/28/index.m3u8$IPV4•线路13
浙江卫视,http://175.31.21.146:4480/hls/28/index.m3u8$IPV4•线路14
浙江卫视,http://221.13.235.90:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
浙江卫视,http://221.193.168.172:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8$IPV4•线路17
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8$IPV4•线路18
浙江卫视,http://58.243.224.244:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$IPV4•线路20
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$IPV4•线路21
浙江卫视,http://live.wqwqwq.sbs/itv/1000000001000014260.m3u8?cdn=ystenlive$IPV4•线路22
浙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8$IPV4•线路23
浙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8$IPV4•线路24
东方卫视,http://101.66.198.110:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
东方卫视,http://101.66.198.222:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
东方卫视,http://101.66.198.61:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
东方卫视,http://101.66.199.226:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$IPV4•线路5
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$IPV4•线路6
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$IPV4•线路7
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$IPV4•线路8
东方卫视,http://113.220.235.28:9999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
东方卫视,http://123.159.128.244:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
东方卫视,http://221.13.235.90:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
东方卫视,http://221.193.168.172:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路13
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路14
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路15
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路16
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8$IPV4•线路17
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8$IPV4•线路18
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8$IPV4•线路19
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8$IPV4•线路20
东方卫视,http://58.243.224.244:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路21
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路22
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路23
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路24
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路25
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路26
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路27
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路28
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路29
北京卫视,http://101.66.198.222:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
北京卫视,http://101.66.198.61:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
北京卫视,http://101.66.199.226:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
北京卫视,http://106.46.114.147:8011/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8$IPV4•线路5
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8$IPV4•线路6
北京卫视,http://113.220.235.28:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
北京卫视,http://116.117.106.157:8096/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
北京卫视,http://116.117.107.204:8096/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
北京卫视,http://123.159.128.244:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
北京卫视,http://175.16.149.197:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
北京卫视,http://180.213.174.225:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
北京卫视,http://221.13.235.90:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8$IPV4•线路14
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8$IPV4•线路15
北京卫视,http://58.243.224.244:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$IPV4•线路17
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$IPV4•线路18
北京卫视,http://live.wqwqwq.sbs/itv/6000000001000020451.m3u8?cdn=wasusyt$IPV4•线路19
北京卫视,http://ms.fxim.net:808/hls/22/index.m3u8$IPV4•线路20
北京卫视,http://ms.fxim.net:808/hls/22/index.m3u8$IPV4•线路21
北京卫视,http://my.tmos.cn:15181/chs002.m3u8$IPV4•线路22
北京卫视,http://my.tmos.cn:15181/chs002.m3u8$IPV4•线路23
江苏卫视,http://101.66.198.110:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
江苏卫视,http://101.66.198.222:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
江苏卫视,http://101.66.198.61:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
江苏卫视,http://101.66.199.226:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
江苏卫视,http://106.46.114.147:8011/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
江苏卫视,http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$IPV4•线路6
江苏卫视,http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$IPV4•线路7
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$IPV4•线路8
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$IPV4•线路9
江苏卫视,http://116.117.106.157:8096/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
江苏卫视,http://116.117.107.204:8096/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
江苏卫视,http://123.159.128.244:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路12
江苏卫视,http://175.16.149.197:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
江苏卫视,http://180.213.174.225:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
江苏卫视,http://221.13.235.90:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
江苏卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$IPV4•线路16
江苏卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$IPV4•线路17
江苏卫视,http://36.40.236.2:9999/tsfile/live/0127_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8$IPV4•线路19
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8$IPV4•线路20
江苏卫视,http://58.243.224.244:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路21
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$IPV4•线路22
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$IPV4•线路23
江苏卫视,http://live.wqwqwq.sbs/itv/1000000001000001828.m3u8?cdn=ystenlive$IPV4•线路24
安徽卫视,http://101.66.198.110:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
安徽卫视,http://101.66.198.222:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
安徽卫视,http://101.66.198.61:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
安徽卫视,http://101.66.199.120:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
安徽卫视,http://106.46.114.147:8011/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
安徽卫视,http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8$IPV4•线路6
安徽卫视,http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8$IPV4•线路7
安徽卫视,http://113.220.235.28:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
安徽卫视,http://116.117.106.157:8096/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
安徽卫视,http://116.117.107.204:8096/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
安徽卫视,http://119.163.57.235:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8$IPV4•线路12
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8$IPV4•线路13
安徽卫视,http://123.159.128.244:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
安徽卫视,http://125.42.150.114:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
安徽卫视,http://175.16.149.197:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
安徽卫视,http://180.213.174.225:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路17
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$IPV4•线路18
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$IPV4•线路19
安徽卫视,http://221.13.235.90:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8$IPV4•线路21
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8$IPV4•线路22
安徽卫视,http://58.243.224.244:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路23
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$IPV4•线路24
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$IPV4•线路25
安徽卫视,http://live.wqwqwq.sbs/itv/1000000001000030159.m3u8?cdn=ystenlive$IPV4•线路26
安徽卫视,http://ms.fxim.net:808/hls/18/index.m3u8$IPV4•线路27
安徽卫视,http://ms.fxim.net:808/hls/18/index.m3u8$IPV4•线路28
重庆卫视,http://101.66.198.110:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
重庆卫视,http://101.66.198.61:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
重庆卫视,http://101.66.199.120:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
重庆卫视,http://101.66.199.226:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8$IPV4•线路5
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8$IPV4•线路6
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8$IPV4•线路7
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8$IPV4•线路8
重庆卫视,http://175.16.149.197:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
重庆卫视,http://180.213.174.225:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
重庆卫视,http://221.193.168.172:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$IPV4•线路12
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$IPV4•线路13
重庆卫视,http://58.57.40.22:9901/tsfile/live/0142_1.m3u8$IPV4•线路14
重庆卫视,http://58.57.40.22:9901/tsfile/live/0142_1.m3u8$IPV4•线路15
重庆卫视,http://live.wqwqwq.sbs/itv/1000000001000001096.m3u8?cdn=ystenlive$IPV4•线路16
重庆卫视,http://ms.fxim.net:808/hls/19/index.m3u8$IPV4•线路17
重庆卫视,http://ms.fxim.net:808/hls/19/index.m3u8$IPV4•线路18
四川卫视,http://101.66.198.110:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
四川卫视,http://101.66.198.222:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
四川卫视,http://101.66.198.61:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
四川卫视,http://101.66.199.120:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
四川卫视,http://101.66.199.226:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
四川卫视,http://106.46.114.147:8011/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8$IPV4•线路7
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8$IPV4•线路8
四川卫视,http://116.117.106.157:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
四川卫视,http://116.117.107.204:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$IPV4•线路11
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$IPV4•线路12
四川卫视,http://175.16.149.197:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
四川卫视,http://180.213.174.225:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
四川卫视,http://221.193.168.172:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8$IPV4•线路16
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8$IPV4•线路17
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8$IPV4•线路18
四川卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8$IPV4•线路19
四川卫视,http://58.243.224.244:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路20
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$IPV4•线路21
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$IPV4•线路22
四川卫视,http://live.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb$IPV4•线路23
东南卫视,http://101.66.198.110:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
东南卫视,http://101.66.198.222:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
东南卫视,http://101.66.198.61:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
东南卫视,http://101.66.199.120:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
东南卫视,http://101.66.199.226:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
东南卫视,http://106.46.114.147:8011/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
东南卫视,http://110.53.52.63:8888/newlive/live/hls/47/live.m3u8$IPV4•线路7
东南卫视,http://110.53.52.63:8888/newlive/live/hls/47/live.m3u8$IPV4•线路8
东南卫视,http://116.117.106.157:8096/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
东南卫视,http://116.117.107.204:8096/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
东南卫视,http://117.169.124.37:6610/ysten-businessmobile/live/dongnanstv/yst.m3u8$IPV4•线路12
东南卫视,http://117.169.124.37:6610/ysten-businessmobile/live/dongnanstv/yst.m3u8$IPV4•线路13
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
东南卫视,http://175.16.149.197:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路16
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路17
东南卫视,http://36.40.236.2:9999/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8$IPV4•线路19
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8$IPV4•线路20
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路21
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路22
东南卫视,http://live.wqwqwq.sbs/itv/5000000004000010584.m3u8?cdn=bestzb$IPV4•线路23
深圳卫视,http://106.46.114.147:8011/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8$IPV4•线路2
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8$IPV4•线路3
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$IPV4•线路4
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$IPV4•线路5
深圳卫视,http://113.220.235.28:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
深圳卫视,http://116.117.106.157:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
深圳卫视,http://116.117.107.204:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
深圳卫视,http://125.42.150.114:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
深圳卫视,http://175.16.149.197:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路10
深圳卫视,http://180.213.174.225:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
深圳卫视,http://221.193.168.172:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
深圳卫视,http://36.40.236.2:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路14
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路15
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8$IPV4•线路16
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8$IPV4•线路17
深圳卫视,http://58.243.224.244:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路18
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路19
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路20
深圳卫视,http://live.wqwqwq.sbs/itv/5000000004000007410.m3u8?cdn=bestzb$IPV4•线路21
广东卫视,http://101.66.198.110:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
广东卫视,http://101.66.198.222:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
广东卫视,http://101.66.198.61:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
广东卫视,http://101.66.199.120:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
广东卫视,http://101.66.199.226:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
广东卫视,http://106.46.114.147:8011/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$IPV4•线路7
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$IPV4•线路8
广东卫视,http://116.117.106.157:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
广东卫视,http://116.117.107.204:8096/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路11
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路12
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
